jammer,jsr_db,seed,target_position,position_policy,fixture_label_physical,fixture_label_stress,physical_received_energy_error_db,stress_received_energy_error_db,physical_target_energy_error_db,stress_target_energy_error_db,physical_noise_energy_error_db,stress_noise_energy_error_db,physical_jammer_energy_error_db,stress_jammer_energy_error_db,physical_measured_jsr_db,stress_received_finite
NoiseConvolutionJamming,20.0,6103,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.012134061827388222,-0.008710975814294086,0.0,0.0,0.0,-2.295068778705083,0.0,0.0,20.0,True
NoiseConvolutionJamming,20.0,6103,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0016158815015300326,-0.010715825330694997,0.0,0.0,0.0,-3.052591789404139,-9.643274665532871e-16,-9.643274665532871e-16,19.999999999999996,True
NoiseConvolutionJamming,20.0,6104,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.009077988270143058,-0.0023124176929841794,0.0,0.0,0.0,-0.5019022267490246,0.0,0.0,20.0,True
NoiseConvolutionJamming,20.0,6104,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.007533217616945153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,True
NoiseConvolutionJamming,20.0,6104,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.01995294964659837,-0.00413340875806541,0.0,0.0,0.0,-0.9422780784138575,-9.643274665532871e-16,-9.643274665532871e-16,19.999999999999996,True
NoiseConvolutionJamming,20.0,6104,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.004130980376391063,-0.008215762670572415,0.0,0.0,0.0,-2.1289146572041338,-9.643274665532871e-16,-9.643274665532871e-16,19.999999999999996,True
NoiseConvolutionJamming,20.0,6104,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.013869630806373896,-0.010448595673071492,0.0,0.0,0.0,-2.9471932930027327,0.0,0.0,20.0,True
NoiseConvolutionJamming,30.0,6100,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.0030483752650931188,-0.00022097493778798597,0.0,0.0,0.0,-0.4536172142801617,9.64327466553287e-16,9.64327466553287e-16,30.0,True
NoiseConvolutionJamming,30.0,6100,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.0025029393989425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,True
NoiseConvolutionJamming,30.0,6100,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.006744080447682538,-0.0004259115477017925,0.0,0.0,0.0,-0.9213522413999027,9.64327466553287e-16,9.64327466553287e-16,30.0,True
NoiseConvolutionJamming,30.0,6100,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.0025250273744050317,-0.0008840740123844815,0.0,0.0,0.0,-2.1951402695838955,9.64327466553287e-16,9.64327466553287e-16,30.0,True
NoiseConvolutionJamming,30.0,6100,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.0009752689159277124,-0.0011115857129660196,0.0,0.0,0.0,-3.0003941618804464,0.0,0.0,30.0,True
NoiseConvolutionJamming,30.0,6101,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.019194648596202245,-0.00022498522875764943,0.0,0.0,0.0,-0.46697818159502946,0.0,0.0,30.0,True
NoiseConvolutionJamming,30.0,6101,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.019118455399004974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,True
NoiseConvolutionJamming,30.0,6101,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.016540021921307404,-0.000460434911136346,0.0,0.0,0.0,-1.0161996281305252,-4.821637332766436e-16,-4.821637332766436e-16,30.0,True
NoiseConvolutionJamming,30.0,6101,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.01854001241610114,-0.0008726072877823206,0.0,0.0,0.0,-2.185111604668513,0.0,0.0,30.0,True
NoiseConvolutionJamming,30.0,6101,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.01942291048495499,-0.0011091025010959645,0.0,0.0,0.0,-3.032169899537483,0.0,0.0,30.0,True
NoiseConvolutionJamming,30.0,6102,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0058357452244076945,-0.0002082276678145311,0.0,0.0,0.0,-0.431630376823772,-1.446491199829931e-15,-1.446491199829931e-15,30.0,True
NoiseConvolutionJamming,30.0,6102,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.003348320634897779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,True
NoiseConvolutionJamming,30.0,6102,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0033999125154756233,-0.00042400581905447445,0.0,0.0,0.0,-0.9293301522333303,-4.821637332766436e-16,-4.821637332766436e-16,30.0,True
NoiseConvolutionJamming,30.0,6102,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.00048621211282841705,-0.0008771278610195941,0.0,0.0,0.0,-2.2075615365975465,-4.821637332766436e-16,-4.821637332766436e-16,30.0,True
NoiseConvolutionJamming,30.0,6102,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0061404847123183075,-0.0011055297075828767,0.0,0.0,0.0,-3.0298073206318565,-4.821637332766436e-16,-4.821637332766436e-16,30.0,True
NoiseConvolutionJamming,30.0,6103,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.00012105681636964746,-0.00021871910620359128,0.0,0.0,0.0,-0.46699289844412345,9.64327466553287e-16,9.64327466553287e-16,30.0,True
NoiseConvolutionJamming,30.0,6103,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.006454568954662141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,True
NoiseConvolutionJamming,30.0,6103,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.0030657959249454263,-0.00042759578216462166,0.0,0.0,0.0,-0.9653377529300979,0.0,0.0,30.0,True
NoiseConvolutionJamming,30.0,6103,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.0038341002353147356,-0.0008807123341932959,0.0,0.0,0.0,-2.295068778705083,9.64327466553287e-16,9.64327466553287e-16,30.0,True
NoiseConvolutionJamming,30.0,6103,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0005177304606444485,-0.001083185442718671,0.0,0.0,0.0,-3.052591789404139,0.0,0.0,30.0,True
NoiseConvolutionJamming,30.0,6104,1000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0027170484466383553,-0.000232427446702413,0.0,0.0,0.0,-0.5019022267490246,0.0,0.0,30.0,True
NoiseConvolutionJamming,30.0,6104,1500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.002407930339370994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,True
NoiseConvolutionJamming,30.0,6104,2500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.006085157705354337,-0.0004153819228412203,0.0,0.0,0.0,-0.9422780784138575,9.64327466553287e-16,9.64327466553287e-16,30.0,True
NoiseConvolutionJamming,30.0,6104,3500,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0010931643173457458,-0.0008252842322296755,0.0,0.0,0.0,-2.1289146572041338,0.0,0.0,30.0,True
NoiseConvolutionJamming,30.0,6104,4000,TARGET_COUPLED_COMPONENT_SHIFT,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.004276875146735601,-0.0010493326506149903,0.0,0.0,0.0,-2.9471932930027327,0.0,0.0,30.0,True
NoJammer,0.0,6100,1000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.0051285900434469255,-0.23559694202543324,0.0,0.0,0.0,-0.4775048013240648,0.0,0.0,-inf,True
NoJammer,0.0,6100,1500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,True
NoJammer,0.0,6100,2500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.014841399192497405,-0.4678165738244643,0.0,0.0,0.0,-0.9765282307607064,0.0,0.0,-inf,True
NoJammer,0.0,6100,3500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.11998682459139601,-1.0036697911756587,0.0,0.0,0.0,-2.268580674645631,0.0,0.0,-inf,True
NoJammer,0.0,6100,4000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0606133663418943,-1.2735533770885437,0.0,0.0,0.0,-3.020507302481912,0.0,0.0,-inf,True
NoJammer,0.0,6101,1000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.03321415686787192,-0.2254884753013257,0.0,0.0,0.0,-0.46653387572562127,0.0,0.0,-inf,True
NoJammer,0.0,6101,1500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,True
NoJammer,0.0,6101,2500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.02393533359415543,-0.49383170869327875,0.0,0.0,0.0,-1.0589075730366844,0.0,0.0,-inf,True
NoJammer,0.0,6101,3500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.07064837007269649,-0.9846088171212315,0.0,0.0,0.0,-2.2794389557374775,0.0,0.0,-inf,True
NoJammer,0.0,6101,4000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.00982636130173364,-1.2539677618568443,0.0,0.0,0.0,-3.0527897852453685,0.0,0.0,-inf,True
NoJammer,0.0,6102,1000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.06088417601115913,-0.22181985164258097,0.0,0.0,0.0,-0.4567031556161206,0.0,0.0,-inf,True
NoJammer,0.0,6102,1500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,True
NoJammer,0.0,6102,2500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.013137832700665333,-0.4525763638082799,0.0,0.0,0.0,-0.9603632419681774,0.0,0.0,-inf,True
NoJammer,0.0,6102,3500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.06288852188228566,-0.9628744902766752,0.0,0.0,0.0,-2.208603098941218,0.0,0.0,-inf,True
NoJammer,0.0,6102,4000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0009216973355743203,-1.251748890590934,0.0,0.0,0.0,-3.0275685117345184,0.0,0.0,-inf,True
NoJammer,0.0,6103,1000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.01061468826134577,-0.2359407602221444,0.0,0.0,0.0,-0.4817285294109203,0.0,0.0,-inf,True
NoJammer,0.0,6103,1500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,True
NoJammer,0.0,6103,2500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.031114952815194746,-0.44181661250044835,0.0,0.0,0.0,-0.9262004735035284,0.0,0.0,-inf,True
NoJammer,0.0,6103,3500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.03249814581637964,-0.9414651146773687,0.0,0.0,0.0,-2.1251740833007755,0.0,0.0,-inf,True
NoJammer,0.0,6103,4000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.02421719609766761,-1.2309162044765707,0.0,0.0,0.0,-2.9246267404577395,0.0,0.0,-inf,True
NoJammer,0.0,6104,1000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.035121205583219184,-0.21162392930245677,0.0,0.0,0.0,-0.4331424911725764,0.0,0.0,-inf,True
NoJammer,0.0,6104,1500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,True
NoJammer,0.0,6104,2500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.00916534615771304,-0.46434804508580557,0.0,0.0,0.0,-0.9820606274407162,0.0,0.0,-inf,True
NoJammer,0.0,6104,3500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.061850077846725734,-0.9697573288407829,0.0,0.0,0.0,-2.214225324009901,0.0,0.0,-inf,True
NoJammer,0.0,6104,4000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.05558953125888823,-1.2347114276499431,0.0,0.0,0.0,-2.957590881425512,0.0,0.0,-inf,True
NoJammer,10.0,6100,1000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.0051285900434469255,-0.23559694202543324,0.0,0.0,0.0,-0.4775048013240648,0.0,0.0,-inf,True
NoJammer,10.0,6100,1500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,True
NoJammer,10.0,6100,2500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.014841399192497405,-0.4678165738244643,0.0,0.0,0.0,-0.9765282307607064,0.0,0.0,-inf,True
NoJammer,10.0,6100,3500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.11998682459139601,-1.0036697911756587,0.0,0.0,0.0,-2.268580674645631,0.0,0.0,-inf,True
NoJammer,10.0,6100,4000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0606133663418943,-1.2735533770885437,0.0,0.0,0.0,-3.020507302481912,0.0,0.0,-inf,True
NoJammer,10.0,6101,1000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.03321415686787192,-0.2254884753013257,0.0,0.0,0.0,-0.46653387572562127,0.0,0.0,-inf,True
NoJammer,10.0,6101,1500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,True
NoJammer,10.0,6101,2500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.02393533359415543,-0.49383170869327875,0.0,0.0,0.0,-1.0589075730366844,0.0,0.0,-inf,True
NoJammer,10.0,6101,3500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.07064837007269649,-0.9846088171212315,0.0,0.0,0.0,-2.2794389557374775,0.0,0.0,-inf,True
NoJammer,10.0,6101,4000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.00982636130173364,-1.2539677618568443,0.0,0.0,0.0,-3.0527897852453685,0.0,0.0,-inf,True
NoJammer,10.0,6102,1000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.06088417601115913,-0.22181985164258097,0.0,0.0,0.0,-0.4567031556161206,0.0,0.0,-inf,True
NoJammer,10.0,6102,1500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,True
NoJammer,10.0,6102,2500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.013137832700665333,-0.4525763638082799,0.0,0.0,0.0,-0.9603632419681774,0.0,0.0,-inf,True
NoJammer,10.0,6102,3500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.06288852188228566,-0.9628744902766752,0.0,0.0,0.0,-2.208603098941218,0.0,0.0,-inf,True
NoJammer,10.0,6102,4000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0009216973355743203,-1.251748890590934,0.0,0.0,0.0,-3.0275685117345184,0.0,0.0,-inf,True
NoJammer,10.0,6103,1000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.01061468826134577,-0.2359407602221444,0.0,0.0,0.0,-0.4817285294109203,0.0,0.0,-inf,True
NoJammer,10.0,6103,1500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,True
NoJammer,10.0,6103,2500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.031114952815194746,-0.44181661250044835,0.0,0.0,0.0,-0.9262004735035284,0.0,0.0,-inf,True
NoJammer,10.0,6103,3500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.03249814581637964,-0.9414651146773687,0.0,0.0,0.0,-2.1251740833007755,0.0,0.0,-inf,True
NoJammer,10.0,6103,4000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.02421719609766761,-1.2309162044765707,0.0,0.0,0.0,-2.9246267404577395,0.0,0.0,-inf,True
NoJammer,10.0,6104,1000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.035121205583219184,-0.21162392930245677,0.0,0.0,0.0,-0.4331424911725764,0.0,0.0,-inf,True
NoJammer,10.0,6104,1500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,True
NoJammer,10.0,6104,2500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.00916534615771304,-0.46434804508580557,0.0,0.0,0.0,-0.9820606274407162,0.0,0.0,-inf,True
NoJammer,10.0,6104,3500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.061850077846725734,-0.9697573288407829,0.0,0.0,0.0,-2.214225324009901,0.0,0.0,-inf,True
NoJammer,10.0,6104,4000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.05558953125888823,-1.2347114276499431,0.0,0.0,0.0,-2.957590881425512,0.0,0.0,-inf,True
NoJammer,20.0,6100,1000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.0051285900434469255,-0.23559694202543324,0.0,0.0,0.0,-0.4775048013240648,0.0,0.0,-inf,True
NoJammer,20.0,6100,1500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,True
NoJammer,20.0,6100,2500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.014841399192497405,-0.4678165738244643,0.0,0.0,0.0,-0.9765282307607064,0.0,0.0,-inf,True
NoJammer,20.0,6100,3500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.11998682459139601,-1.0036697911756587,0.0,0.0,0.0,-2.268580674645631,0.0,0.0,-inf,True
NoJammer,20.0,6100,4000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0606133663418943,-1.2735533770885437,0.0,0.0,0.0,-3.020507302481912,0.0,0.0,-inf,True
NoJammer,20.0,6101,1000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.03321415686787192,-0.2254884753013257,0.0,0.0,0.0,-0.46653387572562127,0.0,0.0,-inf,True
NoJammer,20.0,6101,1500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,True
NoJammer,20.0,6101,2500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.02393533359415543,-0.49383170869327875,0.0,0.0,0.0,-1.0589075730366844,0.0,0.0,-inf,True
NoJammer,20.0,6101,3500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.07064837007269649,-0.9846088171212315,0.0,0.0,0.0,-2.2794389557374775,0.0,0.0,-inf,True
NoJammer,20.0,6101,4000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.00982636130173364,-1.2539677618568443,0.0,0.0,0.0,-3.0527897852453685,0.0,0.0,-inf,True
NoJammer,20.0,6102,1000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.06088417601115913,-0.22181985164258097,0.0,0.0,0.0,-0.4567031556161206,0.0,0.0,-inf,True
NoJammer,20.0,6102,1500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,True
NoJammer,20.0,6102,2500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.013137832700665333,-0.4525763638082799,0.0,0.0,0.0,-0.9603632419681774,0.0,0.0,-inf,True
NoJammer,20.0,6102,3500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.06288852188228566,-0.9628744902766752,0.0,0.0,0.0,-2.208603098941218,0.0,0.0,-inf,True
NoJammer,20.0,6102,4000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0009216973355743203,-1.251748890590934,0.0,0.0,0.0,-3.0275685117345184,0.0,0.0,-inf,True
NoJammer,20.0,6103,1000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.01061468826134577,-0.2359407602221444,0.0,0.0,0.0,-0.4817285294109203,0.0,0.0,-inf,True
NoJammer,20.0,6103,1500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,True
NoJammer,20.0,6103,2500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.031114952815194746,-0.44181661250044835,0.0,0.0,0.0,-0.9262004735035284,0.0,0.0,-inf,True
NoJammer,20.0,6103,3500,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,0.03249814581637964,-0.9414651146773687,0.0,0.0,0.0,-2.1251740833007755,0.0,0.0,-inf,True
NoJammer,20.0,6103,4000,NO_JAMMER,PHYSICAL_COMPONENT_RECOMPOSITION,WHOLE_RECORD_TRANSLATION_STRESS,-0.02421719609766761,-1.2309162044765707,0.0,0.0,0.0,-2.9246267404577395,0.0,0.0,-inf,True
